episode,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,allocated_count,failure_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,best_eval_objective
387,1.2,1.1890255745182066,1.1890255745182066,1.1799257640366223,179.8886016451153,1.264057043329846,0.1824838371732989,0.8616352201257862,0.13836477987421383,137,22,7,159,137,0.04535346105694771,0.14372497725712216,,,,,1.2737339888288235
388,1.5,1.5543760335180368,1.5543760335180368,1.4209155147824941,107.23541537458124,0.6157187615291295,0.26952714011021495,0.7213114754098361,0.2786885245901639,88,34,7,122,88,0.03413523733615875,0.14300635237083656,,,,,1.2737339888288235
389,1.0,1.0416727863049449,1.0416727863049449,0.971860867584281,163.75283775537923,1.3828954709458672,0.28874632009890894,0.917910447761194,0.08208955223880597,123,11,7,134,123,0.7017978429794312,0.14229132060898236,,,,,1.2737339888288235
390,0.8,0.7789909753395257,0.7789909753395257,0.7551914798151277,274.53417001457257,1.7654543653478365,0.23454563465216355,1.0,0.0,199,0,8,199,199,0.21387091279029846,0.14157986400593744,,,,,1.2737339888288235
391,1.5,1.5698024926882197,1.5698024926882197,1.543463562974076,76.28846439641359,0.19718644406148556,0.37973663286159137,0.6442307692307693,0.3557692307692308,67,37,4,104,67,0.26689761877059937,0.14087196468590776,,,,,1.2737339888288235
392,1.5,1.5661041542241445,1.5661041542241445,1.388596108384231,109.04967413986516,0.4620058406081903,0.3258729472705977,0.696969696969697,0.30303030303030304,92,40,6,132,92,0.17714889347553253,0.14016760486247823,,,,,1.2737339888288235
393,1.5,1.4943172504518187,1.4943172504518187,1.410729836026751,127.56637506001867,0.8756046173334133,0.19902224833822837,0.7686567164179104,0.23134328358208955,103,31,5,134,103,0.37109291553497314,0.13946676683816583,,,,,1.2737339888288235
394,0.6,0.6246654046012989,0.6246654046012989,0.5749474529674089,124.88084242261263,1.812630388686132,0.18736961131386815,1.0,0.0,90,0,5,90,90,0.21648281812667847,0.138769433003975,,,,,1.2737339888288235
395,1.2,1.2341484501113529,1.198687434384158,1.2341484501113529,121.9497793064841,1.0778964469094894,0.22645137917746716,0.8260869565217391,0.17391304347826086,95,20,4,115,95,0.32089388370513916,0.13807558583895513,,,,,1.2737339888288235
396,1.2,1.179802448524284,1.179802448524284,1.1680979117861034,211.1909599353806,1.17754093794067,0.23607162750435617,0.8534031413612565,0.14659685863874344,163,28,7,191,163,0.2044353485107422,0.13738520790976036,,,,,1.2737339888288235
397,1.2,1.22906705913474,1.2289814242643877,1.22906705913474,190.76202819143265,1.0184090561429264,0.31119988240455954,0.8324022346368715,0.16759776536312848,149,30,7,179,149,0.2839452028274536,0.13669828187021155,,,,,1.2737339888288235
398,1.2,1.2217861340390417,1.2023755928315805,1.2217861340390417,60.46098038283323,1.0520143646616287,0.17605581077696786,0.8070175438596491,0.19298245614035087,46,11,7,57,46,0.16671350598335266,0.13601479046086049,,,,,1.2737339888288235
399,0.6,0.5965418220717837,0.5902157561986513,0.5965418220717837,121.18488534582775,1.7057480441018318,0.29425195589816827,1.0,0.0,86,0,5,86,86,0.2556934952735901,0.1353347165085562,,,,,1.2737339888288235
400,1.5,1.5470813395920708,1.5470813395920708,1.4635791451120763,152.13009881458333,0.5398558519396103,0.25135293926918084,0.6978021978021978,0.3021978021978022,127,55,5,182,127,0.4371054172515869,0.1346580429260134,1.306837709216868,0.25029840564660094,0.8892840287158671,0.11071597128413274,1.306837709216868
401,1.2,1.2377583543517168,1.1745417782331795,1.2377583543517168,157.4159009931038,1.0943451017076118,0.2029521955896855,0.8243243243243243,0.17567567567567569,122,26,8,148,122,0.10743400454521179,0.13398475271138335,,,,,1.306837709216868
402,1.0,1.049758709093651,1.049758709093651,0.9618935433789807,190.44911933185927,1.2820536115060928,0.29558614004670236,0.8944099378881988,0.10559006211180125,144,17,5,161,144,0.36411038041114807,0.13331482894782642,,,,,1.306837709216868
403,1.5,1.5477858455084208,1.5477858455084208,1.3813141814974736,61.529237365963965,0.6608816332227515,0.1560197752279527,0.704225352112676,0.29577464788732394,50,21,7,71,50,0.2276851236820221,0.13264825480308728,,,,,1.306837709216868
404,0.6,0.622534133168123,0.622534133168123,0.5725295429483348,264.7496273794261,1.7274108835175803,0.27258911648241957,1.0,0.0,193,0,7,193,193,0.2859525978565216,0.13198501352907185,,,,,1.306837709216868
405,1.5,1.557999033830365,1.5341596473690982,1.557999033830365,131.70925771520913,0.6259916211468616,0.19452119936595896,0.7051282051282052,0.2948717948717949,110,46,4,156,110,0.07604015618562698,0.1313250884614265,,,,,1.306837709216868
406,0.8,0.814343105944881,0.814343105944881,0.779197912964035,251.29259515089822,1.727649763921521,0.2723502360784791,1.0,0.0,183,0,4,183,183,0.21786223351955414,0.13066846301911936,,,,,1.306837709216868
407,0.6,0.62507987245902,0.62507987245902,0.5756572798391144,258.043357647494,1.776103227171088,0.22389677282891207,1.0,0.0,189,0,5,189,189,0.057738084346055984,0.13001512070402377,,,,,1.306837709216868
408,0.6,0.5823431051170158,0.5823431051170158,0.5708949777605401,116.25036202608013,1.8547347393045963,0.14526526069540366,1.0,0.0,82,0,6,82,82,0.24132943153381348,0.12936504510050365,,,,,1.306837709216868
409,0.6,0.6215562512112867,0.5835747678514249,0.6215562512112867,129.42325733964185,1.7949988737865985,0.20500112621340158,1.0,0.0,92,0,5,92,92,0.17322376370429993,0.12871821987500112,,,,,1.306837709216868
410,1.2,1.1820253700077106,1.1820253700077106,1.1504997084455726,173.21004217596274,1.3728602869149191,0.07812010524194357,0.8627450980392157,0.13725490196078433,132,21,7,153,132,0.4277328550815582,0.12807462877562611,,,,,1.306837709216868
411,0.6,0.6004731107748549,0.6004731107748549,0.5859865577066141,244.51667789138975,1.8224817399881994,0.1775182600118007,1.0,0.0,177,0,7,177,177,0.2038007527589798,0.12743425563174798,,,,,1.306837709216868
412,0.8,0.8361973255042271,0.8361973255042271,0.8176995086833843,206.2969477430189,1.8098415468472198,0.19015845315278018,1.0,0.0,149,0,7,149,149,0.14759689569473267,0.12679708435358925,,,,,1.306837709216868
413,1.0,0.9957934841033244,0.9957934841033244,0.9957901747661584,72.30312681450165,1.4088837859362564,0.24023902108128736,0.9122807017543859,0.08771929824561403,52,5,7,57,52,0.14353443682193756,0.1261630989318213,,,,,1.306837709216868
414,0.6,0.5879693624703035,0.5879693624703035,0.5879371172112724,105.15972097505131,1.6436426867413205,0.3563573132586795,1.0,0.0,75,0,7,75,75,0.11377023160457611,0.1255322834371622,,,,,1.306837709216868
415,1.5,1.472059256466681,1.472059256466681,1.4552434889595665,137.94520719254277,0.9918631436281864,0.10672840566758802,0.7746478873239436,0.22535211267605634,110,32,5,142,110,0.10720278322696686,0.12490462201997637,,,,,1.306837709216868
416,1.2,1.199092477126062,1.199092477126062,1.1177188460044494,134.9107479293563,1.425174604316678,0.05758401637297719,0.8706896551724138,0.12931034482758622,101,15,5,116,101,0.35620754957199097,0.1242800989098765,,,,,1.306837709216868
417,0.6,0.6221237202041829,0.6221237202041829,0.6183052731201144,144.80574660699799,1.7503526680933188,0.24964733190668115,1.0,0.0,103,0,7,103,103,0.33094796538352966,0.12365869841532712,,,,,1.306837709216868
418,1.2,1.2163829172400096,1.1774241604415718,1.2163829172400096,154.7835269911459,0.8778454356270494,0.29098573320411947,0.7922077922077922,0.2077922077922078,122,32,7,154,122,0.41469404101371765,0.12304040492325048,,,,,1.306837709216868
419,0.6,0.596637098303725,0.5923310682858289,0.596637098303725,242.95729806521882,1.6984886259493055,0.3015113740506945,1.0,0.0,176,0,6,176,176,0.2004012167453766,0.12242520289863423,,,,,1.306837709216868
420,1.2,1.2515999407961156,1.2515999407961156,1.123987236952139,220.79092093440548,1.385472864369325,0.12775464885818832,0.8783068783068783,0.12169312169312169,166,23,4,189,166,0.1867801547050476,0.12181307688414106,,,,,1.306837709216868
421,1.2,1.2095091887207425,1.19504562322637,1.2095091887207425,156.8473313263603,1.1878226623561,0.16882069428725677,0.8391608391608392,0.16083916083916083,120,23,5,143,120,0.559874951839447,0.12120401149972035,,,,,1.306837709216868
422,0.8,0.8383477984211682,0.8383477984211682,0.7724909030917063,135.70228240795439,1.7761744075066936,0.22382559249330644,1.0,0.0,95,0,7,95,95,0.1029989942908287,0.12059799144222175,,,,,1.306837709216868
423,0.8,0.800715512261599,0.800715512261599,0.7738540723801453,232.10400704095449,1.8929677059566612,0.10703229404333883,1.0,0.0,164,0,5,164,164,0.22695264220237732,0.11999500148501063,,,,,1.306837709216868
424,1.0,0.9945927551001195,0.9945927551001195,0.9549555623433642,256.1703787470387,1.5907704825601623,0.20618383216064967,0.949238578680203,0.050761421319796954,187,10,7,197,187,0.2944019138813019,0.11939502647758558,,,,,1.306837709216868
425,1.2,1.1987109814321204,1.1987109814321204,1.1094903626710637,185.9660836784924,1.4561985123832217,0.059725054495759156,0.8789808917197452,0.12101910828025478,138,19,4,157,138,0.17471207678318024,0.11879805134519765,,,,,1.306837709216868
426,1.0,1.0095008636220502,1.0095008636220502,0.9776188689019695,106.81547593013907,1.394594511490395,0.23331246525379107,0.9069767441860465,0.09302325581395349,78,8,7,86,78,0.12124259769916534,0.11820406108847166,,,,,1.306837709216868
427,0.6,0.5952848815123647,0.5952848815123647,0.5664934352392083,244.8111502501457,1.720331389014658,0.27966861098534185,1.0,0.0,176,0,4,176,176,0.1077118068933487,0.1176130407830293,,,,,1.306837709216868
428,0.8,0.8127440150918911,0.7786847221344123,0.8127440150918911,112.31440718699818,1.7475859700262313,0.2524140299737686,1.0,0.0,78,0,7,78,78,0.0769612118601799,0.11702497557911415,,,,,1.306837709216868
429,0.8,0.8279292680493479,0.8279292680493479,0.8196963461475886,268.76831840253965,1.7841632722546794,0.2158367277453205,1.0,0.0,192,0,8,192,192,0.09448663890361786,0.11643985070121858,,,,,1.306837709216868
430,1.2,1.2408011069776224,1.1671841481122778,1.2408011069776224,114.83880730882329,1.0971895728803682,0.16886547299119126,0.8165137614678899,0.1834862385321101,89,20,8,109,89,0.03818820044398308,0.11585765144771248,,,,,1.306837709216868
431,1.5,1.5075096024022898,1.5075096024022898,1.4419389446336666,89.39843337166504,0.6171621966646147,0.17529063352406457,0.6981132075471698,0.3018867924528302,74,32,5,106,74,0.34360432624816895,0.11527836319047392,,,,,1.306837709216868
432,1.5,1.5430315476033765,1.5430315476033765,1.3998447191486036,171.63407751277995,0.8106252148599472,0.15233774810301576,0.7407407407407407,0.25925925925925924,140,49,7,189,140,0.15141229331493378,0.11470197137452155,,,,,1.306837709216868
433,0.6,0.6087090480603453,0.6044760086564812,0.6087090480603453,225.49050276366012,1.8057046369877037,0.19429536301229627,1.0,0.0,163,0,4,163,163,0.12705087661743164,0.11412846151764894,,,,,1.306837709216868
434,1.2,1.2364871910737252,1.2364871910737252,1.1665657820998105,154.0614708428016,0.9748119633086255,0.23571435248084827,0.8026315789473685,0.19736842105263158,122,30,8,152,122,0.07983241230249405,0.1135578192100607,,,,,1.306837709216868
435,0.6,0.606848188369413,0.606848188369413,0.5798465628874908,88.48491458045402,1.713156325173287,0.2868436748267129,1.0,0.0,62,0,6,62,62,0.6159072518348694,0.11299003011401039,,,,,1.306837709216868
436,1.5,1.5610525453150261,1.5610525453150261,1.4655376711984138,155.9848179810658,0.7654223525747862,0.06974248259004895,0.7087912087912088,0.29120879120879123,129,53,8,182,129,0.46020543575286865,0.11242507996344034,,,,,1.306837709216868
437,0.6,0.6169382989479767,0.6169382989479767,0.5690707088647508,129.94843223882242,1.7436053292859495,0.25639467071405053,1.0,0.0,92,0,4,92,92,0.2774016261100769,0.11186295456362313,,,,,1.306837709216868
438,0.6,0.5952938461462549,0.5952938461462549,0.5557898788772698,178.63381809235315,1.7171617170117757,0.2828382829882242,1.0,0.0,129,0,7,129,129,0.15970590710639954,0.11130363979080501,,,,,1.306837709216868
439,0.6,0.6255731754358537,0.6255731754358537,0.6127740566904407,176.46708789844237,1.7190653455001788,0.28093465449982113,1.0,0.0,127,0,6,127,127,0.07180842757225037,0.11074712159185099,,,,,1.306837709216868
440,0.6,0.5963239005343443,0.5934116117714857,0.5963239005343443,128.57094274989564,1.6730698023824604,0.3269301976175396,1.0,0.0,92,0,5,92,92,0.07104091346263885,0.11019338598389174,,,,,1.306837709216868
441,0.8,0.8257895883834665,0.8257895883834665,0.8204116858268604,124.92394036793199,1.7500402149957743,0.24995978500422555,1.0,0.0,88,0,6,88,88,0.16497020423412323,0.10964241905397228,,,,,1.306837709216868
442,1.5,1.5296678682360132,1.5296678682360132,1.4724658802905704,77.7063933963068,0.3056084158820265,0.3218425645101304,0.6568627450980392,0.3431372549019608,67,35,5,102,67,0.1684127300977707,0.10909420695870241,,,,,1.306837709216868
443,1.5,1.5677616885404368,1.5677616885404368,1.4564932925597232,123.37613338779265,0.5907148737902775,0.09315609395165803,0.6709677419354839,0.32903225806451614,104,51,6,155,104,0.14539875090122223,0.1085487359239089,,,,,1.306837709216868
444,0.6,0.6066260814989027,0.5909301818834357,0.6066260814989027,213.40456434443075,1.6878026960435044,0.31219730395649553,1.0,0.0,155,0,4,155,155,0.5921680927276611,0.10800599224428936,,,,,1.306837709216868
445,1.0,1.0290160861997117,1.0290160861997117,1.0260051492438167,223.63702133240318,1.490756452863115,0.23805710645891884,0.9322033898305084,0.06779661016949153,165,12,8,177,165,0.27279582619667053,0.10746596228306791,,,,,1.306837709216868
446,0.6,0.5903347536558076,0.5903347536558076,0.5560018751528079,147.55656232108902,1.722454888627977,0.277545111372023,1.0,0.0,105,0,8,105,105,0.2758001685142517,0.10692863247165257,,,,,1.306837709216868
447,0.6,0.620764377206358,0.620764377206358,0.5860898623759915,90.05563032149752,1.7261146176576163,0.27388538234238363,1.0,0.0,63,0,5,63,63,0.09574532508850098,0.1063939893092943,,,,,1.306837709216868
448,1.5,1.4891350163171402,1.4665401555374113,1.4891350163171402,64.11391468996483,0.5384911494823911,0.16150885051760902,0.675,0.325,54,26,7,80,54,0.2242409586906433,0.10586201936274783,,,,,1.306837709216868
449,0.6,0.5994010204803703,0.5994010204803703,0.5945666616694482,113.26343178386195,1.7170872660896153,0.28291273391038474,1.0,0.0,80,0,6,80,80,0.5178088545799255,0.10533270926593409,,,,,1.306837709216868
450,0.6,0.5864367172844797,0.5864367172844797,0.555411665871727,242.54261406272784,1.7596101981502412,0.24038980184975883,1.0,0.0,175,0,7,175,175,0.30989912152290344,0.10480604571960442,,,,,1.306837709216868
451,0.8,0.817324430529263,0.817324430529263,0.756813302185802,120.05170110205923,1.7274257384857203,0.27257426151427966,1.0,0.0,85,0,6,85,85,0.04079495370388031,0.1042820154910064,,,,,1.306837709216868
452,1.5,1.4727544663701762,1.469551263748187,1.4727544663701762,122.9580385985859,0.7732040850328546,0.09204414191749999,0.7163120567375887,0.28368794326241137,101,40,8,141,101,0.10186205059289932,0.10376060541355137,,,,,1.306837709216868
453,0.6,0.6067050266818456,0.5971025069089917,0.6067050266818456,214.44731301084312,1.747337867873453,0.252662132126547,1.0,0.0,155,0,4,155,155,0.03387109562754631,0.1032418023864836,,,,,1.306837709216868
454,1.2,1.2063593374559465,1.2063593374559465,1.1299135227993407,69.34270561859039,1.3483548913274637,0.10927222731660434,0.864406779661017,0.13559322033898305,51,8,7,59,51,0.30014747381210327,0.10272559337455119,,,,,1.306837709216868
455,1.2,1.2009664663546016,1.2009664663546016,1.1451949632612208,168.5820417211444,1.2553379311510617,0.1657147004278856,0.8552631578947368,0.14473684210526316,130,22,8,152,130,0.20336797833442688,0.10221196540767843,,,,,1.306837709216868
456,1.2,1.2078965813698892,1.207582424530218,1.2078965813698892,104.56089758650916,1.278451380252019,0.11939808211357246,0.8494623655913979,0.15053763440860216,79,14,6,93,79,0.5252416133880615,0.10170090558064004,,,,,1.306837709216868
457,1.2,1.209174027540229,1.1991613498053741,1.209174027540229,146.62691159011064,1.0520109218961602,0.2523369041907964,0.8260869565217391,0.17391304347826086,114,24,5,138,114,0.38911014795303345,0.10119240105273684,,,,,1.306837709216868
458,1.5,1.5658253834829445,1.5658253834829445,1.5137751202558127,114.65574147916959,0.7262119920220232,0.12227285646282528,0.7121212121212122,0.2878787878787879,94,38,6,132,94,0.04665892571210861,0.10068643904747315,,,,,1.306837709216868
459,0.8,0.8157346476499997,0.8081591167714829,0.8157346476499997,121.77001534881583,1.8596770233706912,0.1403229766293087,1.0,0.0,85,0,7,85,85,0.16282309591770172,0.10018300685223579,,,,,1.306837709216868
460,1.0,1.0366111707003074,0.975852230414663,1.0366111707003074,143.79357245307875,1.610585863207379,0.13941413679262096,0.9375,0.0625,105,7,6,112,105,0.27230554819107056,0.0996820918179746,,,,,1.306837709216868
461,0.8,0.8174259749189126,0.8174259749189126,0.8049479378242915,87.01192757874458,1.811017991467287,0.18898200853271296,1.0,0.0,60,0,5,60,60,0.21991023421287537,0.09918368135888474,,,,,1.306837709216868
462,0.8,0.8007515080583935,0.7769605027265757,0.8007515080583935,164.20257347754827,1.8426381056389527,0.15736189436104733,1.0,0.0,118,0,5,118,118,0.4623006582260132,0.09868776295209031,,,,,1.306837709216868
463,0.6,0.6178184200403884,0.6178184200403884,0.5696433918434946,198.37364404003472,1.6380296426182166,0.3619703573817834,1.0,0.0,146,0,5,146,146,0.4807874858379364,0.09819432413732986,,,,,1.306837709216868
464,0.8,0.8249317696517223,0.791660233178288,0.8249317696517223,90.79251675470877,1.7577237223340347,0.24227627766596532,1.0,0.0,63,0,7,63,63,0.16705605387687683,0.09770335251664321,,,,,1.306837709216868
